Index,Subscription Date
7094,03-07-2021
7095,20-03-2022
7096,20-10-2021
7097,26-09-2020
7098,11-09-2021
7099,29-03-2022
7100,16-01-2022
7101,15-03-2020
7102,18-12-2021
7103,10-04-2020
7104,20-04-2020
7105,17-08-2020
7106,03-04-2020
7107,29-05-2022
7108,24-06-2020
7109,02-05-2021
7110,24-04-2020
7111,22-11-2020
7112,21-05-2020
7113,21-01-2022
7114,16-08-2021
7115,04-03-2022
7116,25-09-2021
7117,12-10-2021
7118,22-04-2022
7119,30-05-2021
7120,03-05-2020
7121,10-04-2020
7122,17-04-2020
7123,08-09-2021
7124,05-05-2021
7125,06-01-2020
7126,30-08-2020
7127,29-09-2021
7128,24-12-2020
7129,07-08-2020
7130,25-09-2021
7131,24-11-2020
7132,25-12-2021
7133,23-03-2021
7134,17-03-2021
7135,26-08-2020
7136,10-09-2020
7137,30-03-2021
7138,10-02-2020
7139,04-10-2021
7140,14-11-2021
7141,13-10-2020
7142,23-05-2021
7143,25-05-2022
7144,17-08-2021
7145,18-10-2021
7146,03-08-2020
7147,21-12-2021
7148,02-04-2021
7149,14-02-2020
7150,24-04-2022
7151,06-04-2021
7152,18-09-2020
7153,23-11-2021
7154,09-07-2020
7155,21-10-2021
7156,20-09-2020
7157,13-05-2022
7158,26-01-2020
7159,01-08-2020
7160,23-08-2020
7161,05-02-2022
7162,25-01-2021
7163,26-03-2022
7164,16-03-2022
7165,30-10-2021
7166,25-03-2021
7167,05-02-2022
7168,24-10-2021
7169,08-03-2020
7170,25-03-2020
7171,22-03-2021
7172,09-10-2020
7173,28-05-2021
7174,26-12-2020
7175,06-06-2020
7176,06-08-2021
7177,07-05-2022
7178,31-12-2020
7179,20-02-2020
7180,29-07-2020
7181,23-04-2020
7182,16-03-2022
7183,19-06-2021
7184,10-06-2020
7185,13-05-2021
7186,30-04-2022
7187,24-01-2021
7188,01-09-2020
7189,01-12-2020
7190,25-05-2022
7191,04-02-2021
7192,01-10-2021
7193,04-10-2021
7194,13-12-2020
7195,17-03-2020
7196,15-03-2021
7197,18-08-2021
7198,06-02-2021
7199,25-03-2022
7200,22-03-2021
7201,24-08-2020
7202,23-07-2021
7203,03-05-2020
7204,09-04-2022
7205,28-02-2021
7206,21-05-2020
7207,11-08-2020
7208,28-04-2020
7209,01-09-2020
7210,19-08-2020
7211,29-05-2020
7212,23-09-2021
7213,10-02-2020
7214,27-04-2022
7215,28-12-2021
7216,09-07-2021
7217,23-07-2020
7218,19-06-2020
7219,28-04-2022
7220,18-07-2020
7221,29-08-2021
7222,16-01-2021
7223,22-12-2021
7224,29-09-2021
7225,24-06-2020
7226,20-11-2020
7227,12-11-2021
7228,20-08-2020
7229,02-01-2021
7230,30-04-2020
7231,04-03-2022
7232,19-10-2020
7233,27-07-2020
7234,29-05-2022
7235,09-03-2021
7236,10-08-2020
7237,10-08-2021
7238,14-11-2021
7239,06-04-2022
7240,02-10-2020
7241,29-09-2021
7242,07-12-2021
7243,20-03-2021
7244,09-01-2021
7245,20-08-2020
7246,29-11-2021
7247,09-12-2020
7248,15-02-2020
7249,31-01-2021
7250,30-11-2021
7251,21-03-2022
7252,17-04-2022
7253,01-10-2020
7254,14-03-2021
7255,23-07-2020
7256,21-01-2020
7257,22-03-2021
7258,02-11-2021
7259,25-02-2021
7260,04-08-2020
7261,24-04-2022
7262,26-05-2022
7263,25-01-2022
7264,09-08-2021
7265,29-01-2020
7266,09-01-2021
7267,22-07-2020
7268,26-08-2021
7269,04-08-2021
7270,05-06-2021
7271,14-08-2021
7272,25-03-2021
7273,08-05-2020
7274,19-05-2020
7275,27-12-2021
7276,26-11-2020
7277,29-01-2020
7278,02-11-2021
7279,27-10-2020
7280,16-02-2020
7281,28-10-2020
7282,19-02-2022
7283,03-10-2021
7284,06-06-2020
7285,18-01-2021
7286,24-05-2021
7287,11-07-2020
7288,04-05-2022
7289,28-01-2020
7290,24-03-2020
7291,11-06-2021
7292,15-12-2021
7293,31-03-2022
7294,11-06-2021
7295,04-01-2021
7296,24-11-2021
7297,29-05-2020
7298,03-12-2021
7299,12-08-2021
7300,14-03-2022
7301,02-05-2021
7302,07-02-2022
7303,23-02-2022
7304,27-05-2021
7305,18-05-2020
7306,08-03-2022
7307,08-12-2021
7308,09-02-2021
7309,03-05-2022
7310,23-05-2020
7311,27-06-2020
7312,02-09-2021
7313,16-08-2021
7314,07-01-2022
7315,12-10-2020
7316,09-02-2021
7317,12-07-2020
7318,16-02-2020
7319,15-03-2021
7320,27-01-2020
7321,18-07-2021
7322,19-02-2020
7323,08-07-2020
7324,30-01-2022
7325,20-10-2020
7326,11-06-2020
7327,13-11-2021
7328,27-08-2021
7329,22-05-2020
7330,12-08-2021
7331,17-12-2021
7332,22-03-2020
7333,29-05-2022
7334,17-01-2022
7335,15-01-2021
7336,10-12-2021
7337,27-05-2022
7338,14-05-2021
7339,03-02-2020
7340,08-10-2021
7341,08-02-2020
7342,15-06-2021
7343,24-07-2020
7344,17-02-2020
7345,19-11-2020
7346,19-04-2022
7347,07-10-2020
7348,05-12-2021
7349,30-10-2021
7350,15-12-2020
7351,06-01-2022
7352,09-11-2021
7353,24-06-2021
7354,25-12-2020
7355,30-12-2021
7356,22-02-2022
7357,14-01-2021
7358,20-08-2021
7359,01-03-2020
7360,02-06-2020
7361,06-04-2020
7362,27-12-2021
7363,06-02-2022
7364,19-08-2021
7365,25-09-2021
7366,20-11-2021
7367,27-05-2022
7368,07-03-2021
7369,18-09-2021
7370,20-12-2020
7371,17-03-2022
7372,04-06-2020
7373,13-03-2022
7374,26-04-2020
7375,30-08-2021
7376,15-07-2021
7377,01-10-2020
7378,27-08-2021
7379,10-11-2020
7380,05-03-2021
7381,12-01-2021
7382,23-01-2020
7383,03-02-2020
7384,15-03-2021
7385,10-02-2020
7386,28-11-2021
7387,21-12-2021
7388,12-02-2022
7389,02-01-2022
7390,29-06-2020
7391,03-04-2021
7392,07-02-2021
7393,15-06-2021
7394,09-10-2020
7395,09-02-2022
7396,18-12-2020
7397,17-07-2021
7398,20-05-2020
7399,20-01-2020
7400,12-12-2020
7401,14-04-2022
7402,23-07-2020
7403,05-01-2020
7404,06-12-2021
7405,07-08-2020
7406,18-05-2020
7407,03-10-2021
7408,08-08-2020
7409,04-11-2020
7410,11-12-2021
7411,08-02-2020
7412,02-11-2021
7413,08-06-2020
7414,31-10-2021
7415,24-03-2021
7416,17-03-2022
7417,21-04-2021
7418,02-12-2020
7419,03-12-2021
7420,02-05-2020
7421,07-05-2020
7422,26-03-2022
7423,14-11-2021
7424,19-02-2021
7425,26-01-2020
7426,22-04-2020
7427,07-09-2020
7428,05-11-2021
7429,29-07-2021
7430,08-04-2020
7431,12-08-2020
7432,22-07-2020
7433,07-10-2020
7434,04-01-2020
7435,09-02-2021
7436,26-02-2021
7437,23-02-2021
7438,04-05-2020
7439,30-03-2021
7440,18-07-2020
7441,09-11-2020
7442,22-01-2021
7443,07-11-2020
7444,24-03-2020
7445,26-03-2022
7446,08-06-2021
7447,18-10-2021
7448,05-05-2022
7449,07-08-2021
7450,11-04-2021
7451,02-08-2021
7452,14-05-2022
7453,28-12-2020
7454,11-11-2020
7455,08-03-2021
7456,12-05-2020
7457,08-08-2021
7458,12-02-2022
7459,05-10-2021
7460,09-11-2020
7461,03-02-2022
7462,07-01-2020
7463,31-12-2021
7464,05-07-2020
7465,10-12-2020
7466,05-02-2022
7467,18-06-2021
7468,28-08-2020
7469,27-12-2021
7470,18-01-2021
7471,25-08-2021
7472,09-11-2021
7473,11-10-2021
7474,11-06-2020
7475,25-09-2021
7476,18-08-2021
7477,29-04-2021
7478,06-09-2020
7479,15-10-2021
7480,09-11-2021
7481,29-05-2022
7482,18-03-2022
7483,31-03-2020
7484,28-10-2020
7485,13-08-2021
7486,13-06-2020
7487,29-11-2020
7488,27-05-2020
7489,15-10-2020
7490,29-08-2020
7491,25-01-2020
7492,26-09-2020
7493,22-01-2021
7494,24-06-2021
7495,25-06-2020
7496,16-09-2020
7497,01-06-2021
7498,03-02-2021
7499,05-01-2022
7500,24-09-2020
7501,25-07-2020
7502,19-12-2021
7503,30-11-2020
7504,01-02-2020
7505,29-11-2021
7506,10-07-2021
7507,14-01-2022
7508,02-01-2022
7509,14-03-2022
7510,04-09-2020
7511,08-08-2020
7512,03-11-2020
7513,13-11-2020
7514,05-02-2021
7515,11-07-2020
7516,02-11-2021
7517,16-02-2020
7518,16-03-2021
7519,28-04-2020
7520,11-01-2020
7521,23-10-2020
7522,23-01-2022
7523,22-02-2022
7524,27-04-2021
7525,10-10-2020
7526,05-03-2022
7527,21-05-2020
7528,11-06-2021
7529,18-05-2022
7530,02-07-2021
7531,07-01-2022
7532,22-03-2020
7533,16-06-2020
7534,24-09-2021
7535,08-03-2022
7536,02-07-2020
7537,07-08-2021
7538,25-07-2020
7539,22-03-2022
7540,18-08-2020
7541,13-11-2021
7542,16-07-2021
7543,04-09-2020
7544,20-09-2020
7545,11-05-2020
7546,17-03-2022
7547,15-11-2020
7548,23-07-2021
7549,10-12-2021
7550,05-12-2021
7551,01-09-2021
7552,15-12-2021
7553,30-06-2020
7554,29-07-2020
7555,10-11-2021
7556,24-11-2020
7557,04-06-2021
7558,03-05-2022
7559,02-03-2021
7560,06-03-2020
7561,08-09-2021
7562,11-06-2021
7563,26-11-2020
7564,24-05-2022
7565,20-07-2020
7566,01-04-2020
7567,21-09-2021
7568,12-07-2021
7569,21-01-2021
7570,13-12-2020
7571,26-04-2020
7572,03-05-2022
7573,17-08-2020
7574,06-11-2020
7575,25-02-2020
7576,03-06-2020
7577,02-05-2022
7578,10-12-2021
7579,06-10-2020
7580,23-02-2021
7581,09-07-2021
7582,24-08-2020
7583,11-05-2020
7584,25-06-2021
7585,30-01-2020
7586,10-02-2021
7587,11-05-2020
7588,02-01-2020
7589,12-07-2021
7590,18-04-2022
7591,24-08-2021
7592,28-07-2021
7593,12-11-2021
7594,21-02-2022
7595,16-04-2021
7596,08-08-2021
7597,01-02-2020
7598,05-12-2020
7599,28-11-2020
7600,18-05-2021
7601,12-08-2020
7602,09-06-2021
7603,25-02-2021
7604,25-03-2020
7605,22-11-2021
7606,11-01-2021
7607,24-06-2021
7608,12-07-2020
7609,07-03-2022
7610,29-04-2020
7611,04-04-2020
7612,12-10-2020
7613,14-07-2020
7614,14-09-2021
7615,26-09-2021
7616,15-03-2021
7617,22-06-2021
7618,19-10-2021
7619,19-03-2020
7620,24-03-2022
7621,07-10-2020
7622,19-03-2022
7623,22-09-2021
7624,25-01-2020
7625,09-09-2020
7626,15-07-2020
7627,07-06-2021
7628,09-05-2022
7629,06-07-2021
7630,30-10-2021
7631,28-05-2021
7632,21-12-2020
7633,08-12-2020
7634,17-03-2022
7635,01-07-2020
7636,12-02-2020
7637,16-05-2021
7638,31-12-2020
7639,06-04-2020
7640,29-01-2020
7641,16-04-2022
7642,26-01-2021
7643,12-09-2020
7644,08-03-2021
7645,03-12-2020
7646,14-06-2020
7647,28-11-2020
7648,10-11-2021
7649,16-03-2022
7650,03-05-2021
7651,19-01-2022
7652,05-01-2022
7653,19-06-2020
7654,20-10-2021
7655,02-02-2020
7656,28-03-2020
7657,08-04-2021
7658,20-02-2020
7659,31-01-2021
7660,10-05-2020
7661,27-11-2020
7662,14-09-2021
7663,03-01-2022
7664,22-09-2020
7665,24-09-2020
7666,07-05-2022
7667,24-10-2021
7668,20-07-2020
7669,13-01-2021
7670,06-09-2020
7671,10-01-2020
7672,30-04-2021
7673,15-02-2022
7674,22-10-2021
7675,29-01-2020
7676,28-01-2021
7677,09-09-2020
7678,12-11-2020
7679,12-02-2021
7680,25-07-2020
7681,22-12-2020
7682,04-08-2021
7683,20-12-2020
7684,16-01-2022
7685,18-04-2020
7686,27-10-2020
7687,11-03-2020
7688,28-08-2020
7689,28-08-2021
7690,22-06-2021
7691,01-02-2021
7692,07-11-2021
7693,23-09-2021
7694,12-10-2020
7695,16-02-2021
7696,29-02-2020
7697,23-10-2020
7698,18-09-2021
7699,15-04-2020
7700,07-05-2022
7701,19-04-2022
7702,18-04-2020
7703,19-08-2021
7704,15-01-2020
7705,05-01-2020
7706,13-02-2022
7707,12-10-2020
7708,23-08-2020
7709,04-07-2020
7710,30-11-2021
7711,29-06-2020
7712,12-12-2020
7713,03-02-2021
7714,22-12-2021
7715,25-05-2021
7716,15-09-2020
7717,25-04-2020
7718,03-03-2022
7719,04-10-2021
7720,20-04-2021
7721,08-02-2020
7722,18-11-2021
7723,16-06-2021
7724,27-11-2020
7725,02-08-2020
7726,14-06-2020
7727,22-02-2020
7728,09-06-2020
7729,20-03-2022
7730,23-08-2020
7731,08-03-2021
7732,15-02-2022
7733,19-12-2021
7734,21-06-2021
7735,22-05-2022
7736,25-09-2021
7737,19-08-2020
7738,06-10-2021
7739,10-12-2020
7740,11-10-2021
7741,24-12-2020
7742,29-10-2021
7743,17-07-2021
7744,03-04-2022
7745,07-04-2021
7746,30-10-2021
7747,21-12-2020
7748,27-03-2021
7749,19-05-2020
7750,26-07-2021
7751,04-09-2021
7752,19-10-2021
7753,22-09-2020
7754,18-02-2021
7755,16-02-2020
7756,16-01-2022
7757,10-05-2021
7758,17-12-2020
7759,18-07-2021
7760,18-01-2022
7761,12-06-2020
7762,08-12-2021
7763,14-10-2020
7764,13-03-2022
7765,11-11-2020
7766,27-07-2020
7767,10-06-2020
7768,19-12-2021
7769,15-10-2020
7770,15-01-2020
7771,28-11-2020
7772,08-06-2021
7773,31-03-2020
7774,22-01-2020
7775,29-12-2021
7776,23-08-2021
7777,09-05-2022
7778,17-12-2020
7779,10-06-2021
7780,01-02-2022
7781,16-12-2021
7782,14-01-2020
7783,10-03-2021
7784,15-10-2021
7785,29-12-2020
7786,18-06-2020
7787,10-05-2020
7788,02-04-2020
7789,12-05-2021
7790,03-08-2020
7791,26-02-2020
7792,25-10-2020
7793,18-09-2020
7794,08-11-2021
7795,28-11-2021
7796,19-04-2022
7797,11-07-2020
7798,03-04-2021
7799,01-01-2020
7800,22-02-2021
7801,08-12-2020
7802,08-12-2020
7803,01-10-2021
7804,24-08-2020
7805,30-08-2021
7806,09-10-2021
7807,12-08-2020
7808,10-01-2021
7809,21-01-2020
7810,26-03-2021
7811,06-11-2020
7812,21-12-2021
7813,22-12-2021
7814,29-06-2020
7815,21-01-2021
7816,07-02-2022
7817,03-05-2020
7818,06-09-2020
7819,06-10-2021
7820,10-01-2021
7821,08-02-2022
7822,14-01-2021
7823,07-02-2021
7824,27-04-2021
7825,24-04-2021
7826,19-08-2021
7827,11-08-2021
7828,25-11-2020
7829,28-02-2022
7830,10-03-2021
7831,04-08-2020
7832,05-10-2021
7833,23-02-2020
7834,02-02-2020
7835,11-07-2021
7836,02-12-2020
7837,22-10-2021
7838,21-04-2021
7839,21-08-2021
7840,31-10-2021
7841,15-04-2021
7842,01-07-2020
7843,05-01-2021
7844,05-11-2020
7845,01-10-2020
7846,15-03-2022
7847,21-02-2021
7848,19-12-2021
7849,16-02-2021
7850,13-07-2020
7851,04-09-2021
7852,21-04-2020
7853,03-02-2021
7854,04-09-2020
7855,13-05-2020
7856,19-06-2021
7857,21-04-2021
7858,07-06-2021
7859,14-12-2021
7860,11-07-2020
7861,27-10-2021
7862,28-03-2021
7863,25-10-2021
7864,09-01-2020
7865,18-10-2021
7866,28-10-2020
7867,11-07-2020
7868,30-01-2021
7869,31-03-2020
7870,06-10-2021
7871,12-06-2020
7872,21-11-2021
7873,29-05-2020
7874,19-02-2022
7875,04-04-2021
7876,31-07-2021
7877,14-11-2020
7878,02-11-2021
7879,25-11-2021
7880,17-04-2020
7881,29-04-2020
7882,26-05-2022
7883,01-11-2021
7884,10-04-2022
7885,14-02-2022
7886,01-01-2020
7887,04-10-2021
7888,07-01-2020
7889,08-05-2022
7890,01-01-2021
7891,04-06-2020
7892,23-03-2021
7893,14-04-2021
7894,24-02-2020
7895,19-11-2020
7896,07-01-2022
7897,24-07-2021
7898,16-10-2020
7899,05-12-2020
7900,08-01-2020
7901,09-07-2021
7902,24-05-2020
7903,10-01-2022
7904,15-10-2021
7905,01-01-2020
7906,06-03-2021
7907,19-07-2020
7908,26-07-2021
7909,15-12-2020
7910,21-06-2021
7911,12-08-2020
7912,24-04-2021
7913,22-11-2021
7914,24-05-2020
7915,25-01-2021
7916,25-12-2020
7917,30-01-2022
7918,10-02-2020
7919,22-11-2021
7920,27-07-2021
7921,06-05-2020
7922,07-08-2021
7923,06-11-2021
7924,03-03-2022
7925,08-05-2021
7926,07-10-2020
7927,19-09-2021
7928,05-05-2022
7929,23-03-2022
7930,29-05-2022
7931,16-10-2020
7932,29-12-2020
7933,07-09-2020
7934,10-04-2020
7935,15-08-2020
7936,27-07-2020
7937,06-11-2021
7938,21-08-2020
7939,13-04-2020
7940,17-02-2021
7941,16-09-2021
7942,17-11-2021
7943,14-04-2020
7944,04-09-2020
7945,02-02-2022
7946,16-06-2021
7947,21-02-2021
7948,08-06-2021
7949,14-08-2020
7950,02-03-2020
7951,21-08-2020
7952,27-02-2021
7953,15-04-2020
7954,15-01-2020
7955,22-06-2020
7956,10-05-2021
7957,27-02-2021
7958,14-10-2020
7959,12-02-2020
7960,19-12-2020
7961,20-01-2020
7962,03-07-2020
7963,25-06-2021
7964,18-02-2022
7965,21-09-2020
7966,29-12-2020
7967,12-06-2020
7968,30-01-2020
7969,06-12-2021
7970,30-11-2020
7971,03-12-2020
7972,10-06-2020
7973,15-08-2020
7974,29-06-2021
7975,31-01-2022
7976,01-05-2022
7977,10-08-2021
7978,14-04-2020
7979,17-10-2021
7980,12-04-2021
7981,24-08-2020
7982,02-12-2021
7983,18-10-2021
7984,18-04-2021
7985,28-05-2020
7986,28-08-2020
7987,22-01-2022
7988,16-05-2020
7989,10-02-2021
7990,27-06-2021
7991,31-10-2021
7992,26-07-2021
7993,06-02-2022
7994,30-06-2021
7995,20-06-2020
7996,15-10-2021
7997,20-09-2021
7998,13-05-2021
7999,07-01-2020
8000,08-03-2022
8001,09-07-2021
8002,03-01-2020
8003,29-11-2020
8004,11-04-2021
8005,17-09-2020
8006,08-02-2020
8007,04-03-2022
8008,15-04-2022
8009,12-01-2021
8010,05-01-2021
8011,13-07-2021
8012,27-06-2021
8013,24-04-2022
8014,09-06-2020
8015,27-03-2020
8016,31-10-2020
8017,09-11-2020
8018,10-08-2020
8019,12-03-2021
8020,26-02-2020
8021,26-04-2021
8022,03-06-2020
8023,16-02-2020
8024,19-03-2020
8025,22-03-2022
8026,18-07-2021
8027,01-12-2020
8028,20-12-2021
8029,06-09-2020
8030,22-09-2020
8031,05-03-2022
8032,27-01-2022
8033,07-12-2021
8034,28-09-2021
8035,11-01-2020
8036,16-03-2020
8037,28-09-2021
8038,15-12-2021
8039,25-11-2021
8040,30-05-2021
8041,19-08-2021
8042,18-03-2022
8043,20-05-2022
8044,28-02-2020
8045,08-03-2021
8046,29-03-2022
8047,25-05-2022
8048,18-04-2021
8049,18-07-2020
8050,07-03-2020
8051,07-03-2021
8052,05-06-2021
8053,14-10-2021
8054,24-12-2020
8055,04-02-2022
8056,29-04-2021
8057,24-10-2020
8058,10-02-2020
8059,02-08-2020
8060,21-08-2021
8061,08-05-2020
8062,03-11-2021
8063,25-11-2020
8064,15-07-2021
8065,26-08-2020
8066,23-08-2021
8067,10-08-2020
8068,26-10-2020
8069,22-12-2021
8070,31-05-2020
8071,13-08-2021
8072,26-09-2020
8073,28-12-2020
8074,26-11-2020
8075,05-05-2022
8076,23-11-2020
8077,19-01-2022
8078,26-04-2021
8079,17-10-2021
8080,06-04-2022
8081,23-07-2021
8082,05-03-2021
8083,29-08-2020
8084,30-06-2020
8085,22-02-2020
8086,15-04-2022
8087,31-01-2020
8088,05-10-2020
8089,19-02-2020
8090,09-01-2022
8091,18-02-2021
8092,03-10-2020
8093,09-09-2020
8094,10-03-2020
8095,24-07-2020
8096,11-01-2020
8097,17-01-2021
8098,15-05-2021
8099,12-05-2021
8100,19-08-2020
8101,20-01-2020
8102,26-02-2021
8103,22-12-2021
8104,12-02-2022
8105,06-01-2021
8106,05-04-2020
8107,14-11-2020
8108,05-02-2021
8109,16-08-2020
8110,25-09-2020
8111,08-03-2021
8112,27-06-2020
8113,25-05-2022
8114,03-11-2021
8115,15-05-2020
8116,03-08-2020
8117,24-07-2020
8118,11-06-2020
8119,08-02-2020
8120,05-01-2020
8121,02-04-2022
8122,31-12-2021
8123,17-07-2021
8124,07-10-2020
8125,24-04-2020
8126,03-05-2021
8127,20-06-2020
8128,13-04-2020
8129,19-02-2021
8130,18-11-2020
8131,17-11-2021
8132,24-11-2020
8133,17-10-2020
8134,21-11-2021
8135,21-07-2021
8136,30-07-2021
8137,25-04-2021
8138,28-10-2020
8139,22-01-2022
8140,28-08-2020
8141,05-01-2022
8142,28-07-2020
8143,14-02-2022
8144,22-12-2020
8145,10-06-2021
8146,28-09-2020
8147,24-03-2020
8148,10-04-2022
8149,04-04-2022
8150,01-11-2020
8151,27-05-2020
8152,18-09-2020
8153,01-10-2021
8154,24-06-2021
8155,25-05-2022
8156,19-04-2020
8157,06-04-2021
8158,02-08-2020
8159,11-04-2022
8160,14-10-2020
8161,19-08-2021
8162,30-09-2020
8163,29-10-2020
8164,05-05-2022
8165,10-11-2021
8166,06-09-2021
8167,22-04-2022
8168,01-04-2021
8169,26-12-2021
8170,21-12-2021
8171,15-11-2021
8172,28-12-2021
8173,03-01-2022
8174,13-10-2020
8175,09-09-2021
8176,19-07-2021
8177,15-08-2020
8178,11-02-2021
8179,25-02-2021
8180,11-10-2021
8181,09-01-2022
8182,02-11-2020
8183,02-01-2021
8184,25-09-2021
8185,01-10-2020
8186,21-05-2020
8187,16-09-2021
8188,14-04-2020
8189,23-11-2020
8190,17-03-2022
8191,09-12-2021
8192,18-04-2020
8193,17-05-2021
8194,10-08-2021
8195,06-12-2021
8196,15-04-2021
8197,10-02-2022
8198,28-06-2021
8199,24-12-2020
8200,13-08-2021
8201,26-03-2021
8202,30-01-2020
8203,07-10-2020
8204,01-05-2020
8205,04-02-2021
8206,09-10-2020
8207,27-09-2020
8208,15-11-2021
8209,06-05-2020
8210,11-02-2021
8211,02-06-2020
8212,07-06-2021
8213,29-06-2020
8214,18-04-2021
8215,28-12-2020
8216,12-11-2021
8217,14-04-2021
8218,23-08-2021
8219,13-02-2022
8220,05-05-2021
8221,17-10-2021
8222,23-11-2020
8223,12-08-2021
8224,26-04-2021
8225,15-03-2022
8226,11-12-2021
8227,11-02-2022
8228,14-05-2021
8229,23-05-2022
8230,30-10-2021
8231,06-09-2021
8232,27-05-2020
8233,07-12-2020
8234,30-12-2020
8235,02-01-2022
8236,21-07-2021
8237,13-01-2021
8238,19-04-2020
8239,15-12-2021
8240,07-03-2021
8241,06-01-2022
8242,21-06-2021
8243,11-10-2021
8244,29-01-2022
8245,22-09-2021
8246,14-06-2020
8247,11-05-2022
8248,23-08-2021
8249,02-04-2022
8250,01-11-2021
8251,24-10-2020
8252,26-07-2021
8253,07-05-2020
8254,01-12-2020
8255,19-08-2020
8256,15-04-2020
8257,29-05-2020
8258,23-05-2022
8259,21-11-2020
8260,08-01-2020
8261,19-03-2022
8262,24-10-2020
8263,15-06-2021
8264,03-09-2021
8265,14-05-2022
8266,31-10-2021
8267,27-05-2021
8268,20-08-2021
8269,03-10-2020
8270,25-06-2021
8271,05-05-2021
8272,10-01-2021
8273,12-09-2020
8274,09-09-2021
8275,02-05-2022
8276,02-03-2022
8277,30-11-2020
8278,09-05-2022
8279,01-12-2020
8280,26-05-2020
8281,03-03-2021
8282,14-09-2020
8283,07-12-2020
8284,22-09-2021
8285,09-08-2021
8286,15-11-2021
8287,13-04-2022
8288,27-03-2021
8289,07-11-2020
8290,15-11-2020
8291,02-06-2020
8292,04-04-2021
8293,22-03-2020
8294,06-07-2020
8295,08-10-2020
8296,21-01-2021
8297,18-11-2021
8298,18-09-2021
8299,20-04-2021
8300,16-06-2021
8301,05-10-2021
8302,20-01-2021
8303,25-09-2021
8304,24-02-2022
8305,27-11-2020
8306,10-11-2021
8307,02-06-2021
8308,06-11-2020
8309,12-06-2020
8310,21-10-2021
8311,11-08-2020
8312,13-03-2021
8313,26-05-2021
8314,12-02-2022
8315,14-02-2020
8316,17-03-2021
8317,27-10-2020
8318,25-06-2020
8319,29-03-2021
8320,14-05-2022
8321,29-08-2021
8322,22-04-2022
8323,01-03-2022
8324,14-02-2021
8325,31-05-2021
8326,11-04-2020
8327,03-04-2020
8328,08-11-2020
8329,24-10-2021
8330,29-09-2021
8331,03-01-2021
8332,28-06-2021
8333,26-12-2021
8334,05-03-2021
8335,02-03-2021
8336,17-07-2021
8337,19-04-2021
8338,07-06-2020
8339,26-03-2020
8340,09-07-2021
8341,18-05-2020
8342,28-10-2020
8343,31-05-2020
8344,30-11-2020
8345,05-04-2020
8346,28-09-2020
8347,03-01-2022
8348,16-11-2020
8349,17-12-2021
8350,22-10-2020
8351,01-03-2022
8352,21-07-2020
8353,29-08-2020
8354,24-11-2020
8355,30-03-2022
8356,07-06-2020
8357,03-05-2020
8358,02-08-2021
8359,02-03-2021
8360,06-10-2020
8361,23-04-2022
8362,08-02-2022
8363,25-09-2020
8364,22-05-2022
8365,28-02-2020
8366,09-08-2021
8367,25-12-2020
8368,21-04-2020
8369,09-01-2021
8370,28-12-2020
8371,07-10-2020
8372,10-02-2020
8373,02-05-2022
8374,23-04-2021
8375,16-03-2021
8376,19-04-2021
8377,24-01-2022
8378,23-08-2021
8379,14-02-2021
8380,12-07-2020
8381,01-06-2020
8382,29-03-2021
8383,19-06-2021
8384,28-07-2020
8385,28-08-2020
8386,08-12-2020
8387,17-01-2020
8388,09-04-2020
8389,10-02-2021
8390,27-06-2020
8391,14-05-2022
8392,22-02-2022
8393,19-08-2020
8394,22-11-2021
8395,18-09-2021
8396,10-01-2022
8397,31-12-2020
8398,24-08-2021
8399,04-10-2021
8400,27-12-2021
8401,27-10-2021
8402,21-03-2022
8403,11-09-2020
8404,28-10-2021
8405,08-05-2021
8406,22-09-2021
8407,26-12-2020
8408,02-11-2020
8409,26-12-2020
8410,17-02-2022
8411,20-12-2020
8412,07-07-2020
8413,17-02-2020
8414,20-11-2021
8415,15-05-2021
8416,08-10-2020
8417,23-01-2020
8418,01-07-2021
8419,15-11-2020
8420,26-02-2022
8421,06-01-2021
8422,19-02-2021
8423,13-05-2020
8424,08-05-2020
8425,19-11-2021
8426,03-11-2020
8427,30-04-2021
8428,22-02-2020
8429,16-06-2021
8430,18-12-2021
8431,09-07-2020
8432,29-04-2021
8433,01-01-2020
8434,23-05-2021
8435,10-07-2020
8436,28-07-2020
8437,09-09-2020
8438,12-02-2021
8439,25-08-2021
8440,04-10-2021
8441,16-01-2022
8442,23-07-2020
8443,10-02-2021
8444,21-01-2020
8445,04-10-2021
8446,19-08-2020
8447,19-10-2021
8448,16-11-2020
8449,22-07-2020
8450,05-02-2021
8451,07-03-2022
8452,25-04-2022
8453,04-02-2022
8454,08-01-2020
8455,25-06-2020
8456,06-06-2021
8457,11-02-2022
8458,11-03-2021
8459,24-03-2022
8460,12-09-2021
8461,07-02-2021
8462,05-12-2020
8463,03-03-2021
8464,13-08-2021
8465,10-10-2020
8466,16-02-2021
8467,27-10-2021
8468,14-01-2022
8469,04-07-2020
8470,24-02-2022
8471,27-02-2021
8472,20-03-2021
8473,19-01-2021
8474,12-11-2020
8475,21-08-2020
8476,10-02-2022
8477,10-05-2020
8478,10-05-2021
8479,27-12-2021
8480,03-03-2020
8481,12-03-2022
8482,09-09-2021
8483,25-09-2020
8484,24-02-2020
8485,28-05-2020
8486,29-04-2020
8487,12-01-2021
8488,10-02-2021
8489,23-07-2020
8490,20-02-2021
8491,28-08-2020
8492,09-03-2020
